央视,#genre#
新疆汉语综艺,http://livehyw5.chinamcache.com/hyw/zb04.m3u8
新疆汉语生活,http://livehyw5.chinamcache.com/hyw/zb07.m3u8
新疆汉语法治,http://livehyw5.chinamcache.com/hyw/zb11.m3u8
新疆汉语体育,http://livehyw5.chinamcache.com/hyw/zb10.m3u8
新疆维语综合,http://livehyw5.chinamcache.com/hyw/zb02.m3u8
新疆维语综艺,http://livehyw5.chinamcache.com/hyw/zb05.m3u8
新疆维语经济,http://livehyw5.chinamcache.com/hyw/zb09.m3u8
新疆哈语综合,http://livehyw5.chinamcache.com/hyw/zb03.m3u8
新疆少儿频道,http://livehyw5.chinamcache.com/hyw/zb12.m3u8
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
石河子综合台,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石河子影视台,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
石河子生活台,http://124.88.144.73:1935/live/dywt/playlist.m3u8
石河子教育台,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
奎屯综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
乌苏综合,http://117.146.40.138:10001/hls/wstv.m3u8
昆玉综合,https://liveout.btzx.com.cn/82vykq/zm8xdh.m3u8
内蒙古综合,http://live4.m2oplus.nmtv.cn/7/sd/live.m3u8
内蒙古农牧,http://live4.m2oplus.nmtv.cn/6/sd/live.m3u8
内蒙古娱乐,http://live4.m2oplus.nmtv.cn/8/sd/live.m3u8
内蒙古经济,http://live5.m2oplus.nmtv.cn/2/sd/live.m3u8
内蒙古蒙语,http://live5.m2oplus.nmtv.cn/3/sd/live.m3u8
内蒙古少儿,http://live5.m2oplus.nmtv.cn/4/sd/live.m3u8
内蒙古文化,http://live5.m2oplus.nmtv.cn/5/playlist.m3u8
内蒙古足球,http://ivi.bupt.edu.cn/hls/zqhd.m3u8
鄂尔多斯综合,http://116.136.138.101:800/16XW47m/live.m3u8
鄂尔多斯经济,http://116.136.138.101:800/skr9x4S/live.m3u8
鄂尔多斯生活,http://116.136.138.101:800/Wwz5Rge/live.m3u8
固阳综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live160861109294211.m3u8
突泉综合,http://pili-live-hls.cyyapp2019.sobeylive.com/cyyapp2019/live160447331668536.m3u8
阿拉善综合,http://pili-live-hls.ahrm.tianma3600.com/alszb/liveals.m3u8
阿拉善经济,http://pili-live-hls.ahrm.tianma3600.com/alszb/liveals2.m3u8
四川影视,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川新闻,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川旅游,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川经济,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川乡村,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川老少,http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
汶川综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
绵阳综合,http://live.sctvcloud.com/live/myzh/playlist.m3u8
资阳综合,http://zbzy.sczytv.com/live/zytvnews.m3u8
成都综合,http://67.230.188.214/17/sc/chengdum3u8.php?rate=hd&id=1
成都公共,http://67.230.188.214/17/sc/chengdum3u8.php?rate=hd&id=5
成都影视,http://67.230.188.214/17/sc/chengdum3u8.php?rate=hd&id=45
成都高新,http://live.cdht-tv.com:8190/live/cdht.m3u8
南充综合,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel15/playlist.m3u8
南充公共,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
南充科教,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8
遂宁综合,http://play.sngdxsn.com/live/xwzh/playlist.m3u8
遂宁公共,http://play.sngdxsn.com/live/gggy/playlist.m3u8
眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
第一电影,http://39.134.198.9:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-diyidy/index.m3u8?
电影天地,http://39.134.198.9:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-dianyingtd/index.m3u8?
巴中综合,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8
巴中公共,https://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
阿坝综合,http://222.214.9.34:90/live/zhpd.m3u8
阿坝文艺,http://222.214.9.34:90/live/wypd.m3u8
达州综合,http://m3u8.channellive.dzxw.net/cms/videos/nmip-media/channellive/channel35/playlist.m3u8
达州公共,http://m3u8.channellive.dzxw.net/cms/videos/nmip-media/channellive/channel36/playlist.m3u8
泸州综合,http://file.weblz.com.cn/nmip-media/channellive/channel101514/playlist.m3u8
泸州公共,http://file.weblz.com.cn/nmip-media/channellive/channel102221/playlist.m3u8
泸州科教,http://file.weblz.com.cn/nmip-media/channellive/channel103074/playlist.m3u8
雅安综合,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
雅安公共,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv#http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
德阳综合,http://scdytv.com:1935/live/m_xwpd_livevideo/playlist.m3u8
德阳公共,http://scdytv.com:1935/live/m_ggpd_livevideo/playlist.m3u8
广安综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
广汉综合,http://live.sctvcloud.com/live/guanghan/playlist.m3u8
东兴综合,http://live.sctvcloud.com/live/dongxinglive/playlist.m3u8
甘孜综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
营山综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
乐山综合,http://tvfile.ebrm.lsrm.org.cn/cms/videos/nmip-media/channellive/channel6/playlist.m3u8
乐山公共,http://file.jz.lsrm.org.cn/cms/videos/nmip-media-jz/channellive/channel3/playlist.m3u8
内江综合,http://njzb.scnj.tv:90/live/xwzh_xwzh800.m3u8
内江公共,http://njzb.scnj.tv:90/live/gggy_gggy800.m3u8
内江科教,http://njzb.scnj.tv:90/live/kjpd_kjpd800.m3u8
雁江综合,http://zbzy.sczytv.com/live/zytvyj.m3u8
渝北综合,http://yubeilive.cbg.cn/ch1-3.m3u8
永川综合,http://qxlmlive.cbg.cn:1935/applive/yctv01/chunklist.m3u8
璧山综合,http://222.179.42.129:8181/hls1.m3u8
开州综合,http://kaixianlive.cbg.cn:10345/1.m3u8
云南都市,http://hwapi.yunshicloud.com/62hdvf/rjwt14.m3u8
昆明综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山公共,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv
西双版纳一,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳二,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
迪庆综合,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8
迪庆藏语,http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8
红塔电视,http://zb-live.ynurl.com/live/ht0716.m3u8
江川电视,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
陇川电视,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
北京影视,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=#http://ivi.bupt.edu.cn/hls/btv4hd.m3u8
北京文艺,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=#http://ivi.bupt.edu.cn/hls/btv2hd.m3u8
北京青年,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s8/index.m3u8?time=
北京生活,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=
北京科教,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s3/index.m3u8?time=
北京财经,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=
北京新闻,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s9/index.m3u8?time=#http://ivi.bupt.edu.cn/hls/btv9hd.m3u8
北京东奥,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221225944/1.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225676/index.m3u8#http://39.135.33.12/PLTV/77777777/224/3221226668/index.m3u8#http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s6/index.m3u8?time=#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
卡酷少儿,http://39.135.138.6:6610/PLTV/88888888/224/3221225677/2/index.m3u8?fmt=ts2hls#http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s10/index.m3u8?time=#http://183.207.248.71/gitv/live1/G_KAKU/G_KAKU
北京通州,http://pull.dayuntongzhou.com/live/tztv.m3u8
石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8
哈尔滨综合,http://39.134.65.175/PLTV/88888888/224/3221225684/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
葫芦岛综合,http://live.hldbtv.com/xwzh/sd/live.m3u8
山东齐鲁,http://livealone302.iqilu.com/iqilu/qlpd.m3u8
山东新闻,http://livealone302.iqilu.com/iqilu/ggpd.m3u8
山东生活,http://livealone302.iqilu.com/iqilu/shpd.m3u8
山东体育,http://livealone302.iqilu.com/iqilu/typd.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
德州综合,http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8
德州公共,http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8
西部电影,http://39.134.24.202/PLTV/88888888/224/3221225993/index.m3u8
西安综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安都市,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
安康综合,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakzhpd.m3u8
安康公共,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakggpd.m3u8
延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
汉中综合,http://live.hzrtvs.com/channel1/sd/live.m3u8#http://39.134.24.202/PLTV/88888888/224/3221225961/index.m3u8
汉中公共,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225990/1.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001262?virtualDomain=yinhe.live_hls.zte.com
滨海综合,http://60.30.52.41/live/bhtv1/playlist.m3u8
滨海综艺,http://60.30.52.41/live/bhtv1/playlist.m3u8
滨海影视,http://60.30.52.41/live/bhtv3/playlist.m3u8
港台,#genre#
翡翠,tvbus://6CYpcABuqf3RrsnjCwViXm3fzZxgeEvjemvxDQf1YHYEBAuJWbsQLesPnnxPt
无线新闻,tvbus://5YsFaP1VuG7mcB23CypgZ9cNNsv3SJtESD8mZUdPHNNUGHm71b3fTKJCSH4HN
明珠,tvbus://5WY4j63XrB7f25VhgDHgTMQ7usJ4REac6o9uoNJ115FLUgL9o4PGLLWLfEAGW
viutv,tvbus://6XEzrL9EgziDNo1iTdiBAsSJ6MEkTr4ApWE7GzeBNsUDLsXAGacdkMwWkq17A
J2,tvbus://5jm7zn9UMQi9XauY6Gk6t2YwEKKcm3uU997nNh4GFTbDgvyAoSzse98BBkGNZ
无线财经,tvbus://5nnVu5zrakfKsbHge4dMaBbyeK3b4ch6135Mw5woUfpZJ1SsrJw6LF5Uc8kf4
TVB星河,tvbus://6GD4drDe9s97AgKXotL5hjbAbfjVAek3d31CJ1fwx7AfHKKAHLC9bYuTC4dfZ
RTHK32,tvbus://6CyyAcRkAR5LkiE2Bt9D79wuW8Rrhd9HVZi1TYckbsVqZmfSYFaYqeJshfZRj
凤凰资讯,tvbus://6e5jJ4ZJo6JHdspbjHctnPZ65sAaVje3VB7srwnZ7vAW4xU2B2vVay7mDMB2c
凤凰卫视,tvbus://5mtUi2wGsd99vJVGDo7Z25smgDXz8NVuCGoPyersHFjYGYgCvt6mVbr7hqNmw
凤凰香港,tvbus://6YG7yd2ZMyxiUBifh43gra73Rejzg5W1seC1AkcnSwNKrQhRScCwupDh23Gno
TVB 经典台,tvbus://6R9gMZRtc4q7cXDSAunNjupchquEeGcHaGtTVZLpjF3hiohqzQ2VBpyk64wNK
RTHK31,tvbus://64HNCsvMzBVxiHoEpmcaWyfp6FhrPq2XjhRaNPA9jXSQcEiX7z5ey4RfApW7Z
香港开电视,tvbus://6fsQou6zBDhugncdm41whPZWJSNRysBNA8ApnEZpHZPAzfYRcK1WiPowMwLer
VIUTV6,tvbus://5ioPJnprQrkZFHrGKcQfmb6AwVUTGTbQTvDvD4MqVhx8FuGvVtwsvDCDdkTyZ
爆谷台,tvbus://5TyTrVuP5Ux1Wnngj1vBqZvtBEk6EdWymRxHcXa3ppqn4yZK1gk12R9rwnifG
阳光卫视,tvbus://6CpqK78uf6KKaHFsUT5vPsHCjjU8XuBsR5HifTSvkT5dxParNoXHUyhAtCeBA
凤凰电影,tvbus://6MGQVckYd66tyyBeCyaM9Bu4hcjQA8tZggo2ky9zahSQSrwfAwC6FiXQhQwRN
NOW新闻,tvbus://6Uu3mFJymqNSbL2ZHkXN1mouj5DTg75fK3d8hs6q8569hoNFFCgAKcac3obtW
NOW直播,tvbus://5oDz4dXbTqtUUkeKb1KxAv8ve2rikLcyqBcPumzCLPB7XEwSvm3QAQKBaFk1x
有线体育,tvbus://6KW8aShqe26aVobdmzagkKgj6fDDhFB1yesxgnnDePXkNtQjeggFqi6tWNyN2
有线18台,tvbus://5rjws87S63CwcCyRkrsXic9A49MYaejGKvJQJDUYoLfnyAePnai1B9DSNYvk8
有线财经,tvbus://5vxZMDwnfanVqTJBneAgvoGUJgHu5fvLF5qArYHcdfXoFBa9gVnq5TmaC35RL
有线娱乐,tvbus://6HBjDrhcqo2RGExPNhuQfyD5rkfK3J42wyE15qS7yn116KoJ9y93svdXDPVhK
电影第一台,tvbus://5pjpAm5P6gk4ecjv1LZnLwiUu8RYSHS1UFUAdRp45rrHrRXR5Bp5i64fd8rMF
有线体育2,tvbus://5pQrmLRu4FKZh7hwKMfiuA9hcQZuig721dWQQqgmQsh6zbV6XHacWA8ACMv9r
高清603台,tvbus://6DkDGTWoByEnPdchfaKxM1ML1nea2VKiVNYyvRrwFhi5gjbmq1CEo1nW2kS9x
娱乐新闻,tvbus://62Cov39MtSfqEq8ryeiVhDfStgHqLHm7r8HqQYgvxieuKoNYDYNkfdbTvyE7Y
有线新闻,tvbus://6BccFY2yXAgpYDiaGpjbMyZdHY3DqnAknEjfTJnS63yimCj8LwatNWSgFRxGf
香港卫视,tvbus://5rBYFYX33K8FhWNxBWVVFLTm5Q45zYBSaDcELLCQSmsQWksC6NtNsqTkzJPCS
澳门资讯,tvbus://6YWQAMa5edC4ocE2PWkdr4yn3Su6QtjApXD9PiF3vRYNEiTmB8nXghFYjhH8X
澳视高清,tvbus://6F5rqS9V6FTY181yCRYKspSQyk6TVmsjbqyWuEr4Zex1bEx57BJHucStdVvHm
澳广视,tvbus://5LGQ95yVwfwqYpgXBSqKuPi2Qwf7HU7mqTQUySQvPmKJSt8c5b3MVTEwvwbgk
澳视体育,tvbus://61ueqB17cSKDQ9zEqRzL869zLeKkwe5tskW2PRrXU5NuYVV7NjQYcqmrGis3p
澳视澳门,tvbus://5oShc51wfJEsLzH1XisDqtPGhxQUW6Q295pCgEiUnbbdyqFs4uyUfQSRVTyii
澳门莲花,tvbus://5VfJjmt3n4dTw16nE3SRrVE2HN32CR5J1RrMax2FPEvAB1v5upgJvpEMVFvau
澳亚卫视,tvbus://6fdkVX4C1Ka7kfwsHCGjXthgFCjhrXMVVzs6mfP8cJsar99Tgn2pPimkPWSyY
澳门卫视,tvbus://5sJZw1Miok72fsGiMn8CFKK6LkXRmcRxt9LCxXq4ETeWTYKmz48wmZLnyRxpU
爱尔达影剧,tvbus://5PiEXTiszZht1CyoDx3ix3Ss9oa3hcVKpFRUu6tWQug3ctfERDVPd8J8YxfCx
爱尔达综合,tvbus://5TZyPk4BU14TfGgyVjqjFvhyWYmk5e4PqaxvYVtrq252qsiDv48a2zCPdNgdF
中视经典,tvbus://5PwKTDayRaDGquk9CquiMg69CwmNBQzm1KQubFWpz9fvG8ETTG9Scb2QRPMJE
中视菁采,tvbus://6edxsRpsnrGgn46ccQM5ZBXK7pscfDaqz45pGKWP8W9QfbuGeZbJE31cKeyiY
CNN_国际,tvbus://6f5PzHtjuhfyDvVY2r1ebE1kcY2ahrY8yt1RT2eT759oJ67PrdyGyeXF71psy
民视,tvbus://6Lj9rFEdKejTmFCH2Kv7jX2G56jH6y1zu7sNmRWp1qGYpyWzZk4tgPKnwWSi2
猪哥亮歌厅秀,tvbus://66az2LHXLAdGzxupW7Wr6w4ZYRDG6AYHu5snfsnqCc4QQdXbfJuSeDrz6zt8G
台视,tvbus://6Q1Sse26Zx4Bb33LwYrUXekJwjGu5ogGDiBiqTbonztTEr7bESCCm5BY4s1xb
大爱电视,tvbus://6LBhU5bVWq8GLvbG5AyUxSauccyLttKDomgGTpxjSF9AD31pcH14yXGmtY3N7
中视,tvbus://5LmrGHhxSH1Up9zZ15nLUL1sMTP1oQJEkGsGdZ9HtHyS3J2GoHccAP2rdowRE
霹雳台湾,tvbus://6VwCdPUo12UFWgnrF6eSDeBGBETriiZtnB87z779hZKpDmVsyQeAPx7WyD36j
华视,tvbus://5fBSSdxDCwiMGu78eXCcAGdrMrRJMgRoi9AwsmFD8t37G5WGbw1z9pxZW5iv1
公视,tvbus://5RyMiv9cdbPhzWzTeRdX9RbQiPrPmHQzZV6Av6x6cGGFMBx1fa5TFEXDSXyag
Animax HD,tvbus://64e38SnAoCiJg5r3viGX4F1b5bMYrwcrsthuJHizPCUinbBJ7XgRYbe9C4mjb
金光布袋戏,tvbus://6gUBD41oqfjLzNgmPB1aBjUzkuba1RYcup1pb2RZKwFPnP3Nc8DvFKfpgVLxv
原住民族电视,tvbus://6VRaErUmzKHUxGxS1c3J4zgyMaM61ZnBEtMRP81eo5A5iMCqaSvmynndsgWrs
客家卫视,tvbus://6ET11DM8BSXWgDFLR6rvGy5FiW73cnZHMwm26f8pz9ieA5mW8ouybGgf1SpY5
国家地理频道,tvbus://5iAdgFNmUdAJS6ZRe4eh5qr6Du6LqwR7ggjYUmjjHc3jYU3GPcVzuyN1XgVK7
探索频道,tvbus://6WUceDmVSR19g7jhGiSxzLxC1chC51NH39F5XdnenDwTUMR8NdmAKzANwynBk
动物星球,tvbus://5nhzzhHBzBCjRWBx6LYCiRLuBNmJLnTfhqnpMaQir8mpYASyXPA6rYXmacP6Y
迪士尼卡通,tvbus://5WZAW4e6iyxWUMRoeMtVnzgXYSPtgQyJrYR93PK2BYU5UMU7s9r3cgQZLtUvb
卡通频道,tvbus://6cCTwbYLkkx5vSHmZ1fTVb7rrbo5XRcaWbtNuUTTpSHFxsqPD6KyZuEHESnZz
MOMO亲子,tvbus://5ZmNFNkNNWLmV5r4xXWWQe7VWgsTVcX7Rn2jYap433Kjmh46SHNGxiAdKMn7h
东森幼幼,tvbus://62FLkYBGPwzHY5r9ZBacYVyPgckqiggdj76u4jLsqU9FdQJEevHVW1VE2dzX9
纬来综合,tvbus://5SXdVfYqit7RdyW6WTtQ8tZg8tdbjaZmmM7EqW4vQhL4o2Fvr9sQWnxdV8Kxn
八大第一,tvbus://5pg1iZLjKEbAtyQcxRG2qbap2M9hLUgfuAWDfbxFrtrvKcr2Mxngbqy9Rk9KB
八大综合,tvbus://6hfWgjwocr7LeYLf2vV1sBahEpzikaKALHtd5dL8m9ukhQHJNG6M4AtTSYDSk
三立台湾,tvbus://6KDZEwsaiTyKpYASWzYE3aJSWB8vkhQyrgtNDb8XAqgriAwdo2EiMcMhVm8oa
三立都会,tvbus://6ZLRzjLE58srUuzBPq3QNRSPE9L5EYDhp1p2uvYHEBZ8nJBY9kQii1X5hTy2w
卫视中文,tvbus://6b7sWQXkuKumRbpqkoGxkW4cKZXXnW93KDY1tnVQq5CneNeZAEQduCLST2xKW
东森综合,tvbus://5ZGhwYbAnwTBWqAqioJSP2m38pNikyBYTJQktHbr8MGkFLCWyMtK6oNu8RmaE
东森超视,tvbus://6AxvNNaUt5AJfFrCKR8BW8ipHLnkfYceDuBeAho4rdcAmjRxtuvnpUJUWGq9P
非凡商业,tvbus://6eWzSkXPamkfbbEuACBdRgUUCxCFicmZVui2zQcaYJj7HRNDY9yZRZmzPfZSx
中天综合,tvbus://5XtGx345tm15qxxQmhrnQt2gE4z3FyBwSwf2uqmMRBUzuDT4HSfwk2o6eFSRa
三立国际,tvbus://67jD3VftcMR8qp8HCnFNcHPUeHDHXF7WLMsT6Zwu5HXtuMbDjLrWUYRTVFR9P
中天娱乐,tvbus://5xdCKVxKaDaNCvRvjfBvvwpHL45JipuM6hN4MooTz5cbukURBH3224NacGo3z
东森戏剧,tvbus://5oVqYGutbkbRbkZa9DXwjDtAjLHMQ2V8HZ5EF73Zy8jcYEZbJAr2HURvqftBL
八大戏剧,tvbus://5ukReKN7x2gSFn9vmDtfEUZqmj3WfYkeGqbBGQ13PFhQf4QytxfDB1qx7hNMU
TVBS欢乐,tvbus://6FUFFuZFETY7s9Lm9r9d7STYXSu61w8m5DUTKJg9GxaKSDSjpAPkfV8eZnBt6
纬来戏剧,tvbus://6XKppKri1hwpFUCEcixpYcLubVkd2CPvB9ysQpfX637mVdg76RY1vDE4scGQv
法国24小时,tvbus://6Va3AMKgbYS1TfWV5BiZxEvw5FvqTesvp45aHC7FnLiRwJQR6bA2tEXDHmhtM
靖天映画,tvbus://5Y2LJHzn8EExip1PfcGApZxJLg7qUzqWpf7NiWvencGEnBEe9db9pCd5TrpHc
三立戏剧,tvbus://8TNVsoqe7ULzyCimBACzQMNeMopXB4dFx1xsqDk3TGVR6Vm3CN
三立综合,tvbus://6drCQXEfJFYALtWKDftocoD4H168Z8W81Y8dPSzVii7WKXw6GMr1ftT4NGLcM
壹电视新闻,tvbus://6VxQAotw4pWJEc6KG7vLj4amLjRtZov2tizb3Jo3CgfBgaahJsnreepQpWL7X
年代新闻,tvbus://6grJ5Kh3Y5LeEyJg6db6eEz2opG8Yd3yN4UAezPc3k1o8HRS2PE6PQuR3fmhN
东森新闻,tvbus://5iQJQRmVNS9DgohYheCxw9BTbZJq4zy2kwcXwkbmJsBXRjsb8NULMaTrGgezd
中天新闻,tvbus://5WNwrNnuaCWrqeoUzdhfQpg5JYQzNQaiJKshfnw7XQDyjyWRNiFwFUq1xcAYa
民视新闻,tvbus://5VwcMxZRSKf9ACgcfsf2Z3pYV41r7Xa4n7WAtE4WRV79sH37HLpLBCJaC3SVh
三立新闻,tvbus://6BPkoTzjx1a4Bu7bLY4Xbft7nEgFjACpgrLmcaYrL9SCJ14Kgqq7hJDXadxQJ
TVBS新闻,tvbus://6KxfkSoU56HDWea64uocvh7CTtc4Wq67mqQzw24vWqBavv19xEHDToAGitsG8
TVBS_HD,tvbus://65qXnWpqWqgbrh5nhu8jE5eYgx5TcwFWCLSgHjkYip1quwX47T9se7J8peFbK
东森财经新闻,tvbus://5iiNtFDZPs5ZpMiMURAbLfjRsacs9ocBU4VtoL1dDsjcF7Mcawp4XD3GFEKgE
非凡新闻,tvbus://5dp2NNvB1YJicoXDip4FnvfbxEGxLoW6FBYu9qrNh4rEXRaTbrpeoAfRZpT1y
天映经典,tvbus://6HbVAkQXXj4SAXKpyDt18vqEHoHVkjNQ4gSQNVtgWeBJ72VT7Yc2npgAr2WUY
卫视电影,tvbus://5nrQfGeXF6VSqVjRZuXZmZWnMudS8QwB8zepgB92xeJe7d7x8JbH8QsffNb2q
东森电影,tvbus://5fnK4ncrmUBiAai25pDbktTiswjBfoz44V9pJ4aLJY54SFpjdWYMWQsB2wAgA
纬来电影,tvbus://6cGoEr7v2MEnApyeizicBLjKFqGfw2mHsVnN84oGDYCrpmxYpCPedDYsE9xgY
龙祥时代,tvbus://5aRALNCyHu6HM45nV1bWpFRU57xCC3HRhg6MTH9h4y2Tw8AhckaCKH861xTok
HBO_HD,tvbus://63U7LYaMCu6bVzx6F1rC9oJTwA29jDQsW5oJaZxAtrHNJ36JDa2RSmj4dUTgv
东森洋片,tvbus://6WvuhzptiyGW73YYbNYnCb1k1QQMTo3nMQiiYm85VdVrEAfWbqZcCqzHWRZMb
AXN,tvbus://5Xa5Xi6H8hrChXWA3cxbieDjMgJ3YBxcsxZdah27A8PCAQeP92UDypH2uXdZQ
好莱坞电影,tvbus://5mZuWreLzTUCP1PsypWqFGy9SKFybZcbqJbB9KWsVALtKHdGE7gw4Ckbgv7AR
Fox_Movies,tvbus://5i2AgQmMgxMdEnaVsmcjNpedPxdUphJdSg9CcuBRRLyh6uTYt5CXnrLBT76vP
CINEMAX_HD,tvbus://5Qw9N9pt5zcsdoWSupAV43E6yYLF7RxVBn2zVCXW6uRs16gdzqb1AzSKUPEjH
纬来育乐,tvbus://5XuZLifLBB4dzkfzoKA93WCdigZmBRzSbUBvRzJ1QjaJd7ecS9gdMGdKLetfB
纬来体育,tvbus://6Zc9RRLhY8hh38HmQXQHgxrsffsw6nRwvfFJLWvPBBhRG36nf9X2bYQAoazxA
FOX_SPORTS_HD,tvbus://6ZoiQNkhZSPfY9s3VffwMPXEusncCbcjNAu7vKNZTtdhdZ76CfFMd13z4ABBH
FOX_SPORTS_2,tvbus://6W2ozVmfTVdGadVhv6F75zwX5VYtnKAvYxri9bnd9WxsUyFhtScGgbuXKxXBe
Eleven_Sport1,tvbus://5NrQ5pvLs9nQVyZtWJYJQaobzbEa1uTQwg2D4P1mwrtAh7ZsWZfpG2hA9FM2P
纬来日本,tvbus://6HF1yWQYSSGjGvak1fNJHay9UmLQbAZh7MK2bmbZhS7sxF75ngzTnEP4Lj99a
国兴卫视,tvbus://5SX9vAMYLsHuC9UPJvZSGQcjCp3Zq2yCZYJP5YSdCyi7CrYu7CJmSkmWe11aP
Z频道,tvbus://6R1Mb1nKR5CvDNMeoPgdwFbgR4hAT8GoYmjAmg71KpcS1CnCZNqcsb5gvj6vq
ElevenSportsPlus,tvbus://66h1iu7keRoKN1afa7wiSyPxz6DNNRXgaruXo1pjKvbBf9j5zkJcx9s8ocCQJ
华视新闻资讯,tvbus://5v634cmpVDfScXt8753ifdEd7G2JQYo51ikg3oTJVuFTz75T9W5PLXpgbcfNU
fox new,tvbus://5vBMQemSizDsHyFSUD5GsHkDYxZg4giYGAqLhC3srNUQ6Jysy2Arxa9DFmcZN
